Source Name	Characteristics [Organism]	Term Source REF	Term Accession Number	Description	Characteristics[OrganismPart]	Characteristics[Ecotype]	Protocol REF	Sample Name	Extract Name	Material Type	Labeled Extract Name	Label	Material Type	Protocol REF	Hybridization Name	Array Design REF	Protocol REF	Scan Name	Array Data File	Comment [ArrayExpress FTP file]	Derived Array Data Matrix File	Comment [Derived ArrayExpress FTP file]	FactorValue[ORGANISM PART]	FactorValue[SAMPLING TIME POINT]	Unit[TimeUnit]
GSE5620GSM131257	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5620-1	GSE5620GSM131257 sample	GSE5620GSM131257 extract	total_RNA	GSE5620GSM131257 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-0621_Control-Roots-24.0h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-0621_Control-Roots-24.0h_Rep1	GSM131257.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.raw.1.zip	E-GEOD-5620-processed-data-1628492058.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.processed.1.zip	root	24	hours
GSE5620GSM131234	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5620-1	GSE5620GSM131234 sample	GSE5620GSM131234 extract	total_RNA	GSE5620GSM131234 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-0122_Control-Roots-0.5h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-0122_Control-Roots-0.5h_Rep2	GSM131234.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.raw.1.zip	E-GEOD-5620-processed-data-1628492058.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.processed.1.zip	root	0.5	hours
GSE5620GSM131246	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5620-1	GSE5620GSM131246 sample	GSE5620GSM131246 extract	total_RNA	GSE5620GSM131246 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-0822_Control-Roots-4.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-0822_Control-Roots-4.0h_Rep2	GSM131246.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.raw.1.zip	E-GEOD-5620-processed-data-1628492058.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.processed.1.zip	root	4	hours
GSE5620GSM131249	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5620-1	GSE5620GSM131249 sample	GSE5620GSM131249 extract	total_RNA	GSE5620GSM131249 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-0421_Control-Roots-6.0h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-0421_Control-Roots-6.0h_Rep1	GSM131249.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.raw.1.zip	E-GEOD-5620-processed-data-1628492058.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.processed.1.zip	root	6	hours
GSE5620GSM131229	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5620-1	GSE5620GSM131229 sample	GSE5620GSM131229 extract	total_RNA	GSE5620GSM131229 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-0721_Control-Roots-0.25h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-0721_Control-Roots-0.25h_Rep1	GSM131229.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.raw.1.zip	E-GEOD-5620-processed-data-1628492058.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.processed.1.zip	root	0.25	hours
GSE5620GSM131247	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5620-1	GSE5620GSM131247 sample	GSE5620GSM131247 extract	total_RNA	GSE5620GSM131247 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-0411_Control-Shoots-6.0h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-0411_Control-Shoots-6.0h_Rep1	GSM131247.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.raw.1.zip	E-GEOD-5620-processed-data-1628492058.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.processed.1.zip	shoot	6	hours
GSE5620GSM131243	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5620-1	GSE5620GSM131243 sample	GSE5620GSM131243 extract	total_RNA	GSE5620GSM131243 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-0811_Control-Shoots-4.0h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-0811_Control-Shoots-4.0h_Rep1	GSM131243.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.raw.1.zip	E-GEOD-5620-processed-data-1628492058.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.processed.1.zip	shoot	4	hours
GSE5620GSM131240	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5620-1	GSE5620GSM131240 sample	GSE5620GSM131240 extract	total_RNA	GSE5620GSM131240 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-0312_Control-Shoots-3.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-0312_Control-Shoots-3.0h_Rep2	GSM131240.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.raw.1.zip	E-GEOD-5620-processed-data-1628492058.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.processed.1.zip	shoot	3	hours
GSE5620GSM131232	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5620-1	GSE5620GSM131232 sample	GSE5620GSM131232 extract	total_RNA	GSE5620GSM131232 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-0112_Control-Shoots-0.5h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-0112_Control-Shoots-0.5h_Rep2	GSM131232.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.raw.1.zip	E-GEOD-5620-processed-data-1628492058.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.processed.1.zip	shoot	0.5	hours
GSE5620GSM131227	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5620-1	GSE5620GSM131227 sample	GSE5620GSM131227 extract	total_RNA	GSE5620GSM131227 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-0711_Control-Shoots-0.25h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-0711_Control-Shoots-0.25h_Rep1	GSM131227.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.raw.1.zip	E-GEOD-5620-processed-data-1628492058.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.processed.1.zip	shoot	0.25	hours
GSE5620GSM131226	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5620-1	GSE5620GSM131226 sample	GSE5620GSM131226 extract	total_RNA	GSE5620GSM131226 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-0022_Control-Roots-0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-0022_Control-Roots-0h_Rep2	GSM131226.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.raw.1.zip	E-GEOD-5620-processed-data-1628492058.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.processed.1.zip	root	0	hours
GSE5620GSM131256	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5620-1	GSE5620GSM131256 sample	GSE5620GSM131256 extract	total_RNA	GSE5620GSM131256 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-0612_Control-Shoots-24.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-0612_Control-Shoots-24.0h_Rep2	GSM131256.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.raw.1.zip	E-GEOD-5620-processed-data-1628492058.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.processed.1.zip	shoot	24	hours
GSE5620GSM131233	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5620-1	GSE5620GSM131233 sample	GSE5620GSM131233 extract	total_RNA	GSE5620GSM131233 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-0121_Control-Roots-0.5h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-0121_Control-Roots-0.5h_Rep1	GSM131233.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.raw.1.zip	E-GEOD-5620-processed-data-1628492058.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.processed.1.zip	root	0.5	hours
GSE5620GSM131224	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5620-1	GSE5620GSM131224 sample	GSE5620GSM131224 extract	total_RNA	GSE5620GSM131224 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-0012_Control-Shoots-0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-0012_Control-Shoots-0h_Rep2	GSM131224.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.raw.1.zip	E-GEOD-5620-processed-data-1628492058.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5620/E-GEOD-5620.processed.1.zip	shoot	0	hours
