Source Name	Characteristics [Organism]	Term Source REF	Term Accession Number	Description	Characteristics[OrganismPart]	Characteristics[Ecotype]	Protocol REF	Sample Name	Extract Name	Material Type	Labeled Extract Name	Label	Material Type	Protocol REF	Hybridization Name	Array Design REF	Protocol REF	Scan Name	Array Data File	Comment [ArrayExpress FTP file]	Derived Array Data Matrix File	Comment [Derived ArrayExpress FTP file]	FactorValue[ORGANISM PART]	FactorValue[SAMPLING TIME POINT]	Unit[TimeUnit]
GSE5627GSM131425	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5627-1	GSE5627GSM131425 sample	GSE5627GSM131425 extract	total_RNA	GSE5627GSM131425 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-8324_Woundingstress-Roots-3.0h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-8324_Woundingstress-Roots-3.0h_Rep1	GSM131425.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.raw.1.zip	E-GEOD-5627-processed-data-1628490609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.processed.1.zip	root	3	hours
GSE5627GSM131432	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5627-1	GSE5627GSM131432 sample	GSE5627GSM131432 extract	total_RNA	GSE5627GSM131432 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-8512_Woundingstress-Shoots-12.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-8512_Woundingstress-Shoots-12.0h_Rep2	GSM131432.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.raw.1.zip	E-GEOD-5627-processed-data-1628490609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.processed.1.zip	shoot	12	hours
GSE5627GSM131422	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5627-1	GSE5627GSM131422 sample	GSE5627GSM131422 extract	total_RNA	GSE5627GSM131422 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-8225_Woundingstress-Roots-1.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-8225_Woundingstress-Roots-1.0h_Rep2	GSM131422.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.raw.1.zip	E-GEOD-5627-processed-data-1628490609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.processed.1.zip	root	1	hours
GSE5627GSM131418	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5627-1	GSE5627GSM131418 sample	GSE5627GSM131418 extract	total_RNA	GSE5627GSM131418 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-8126_Woundingstress-Roots-0.5h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-8126_Woundingstress-Roots-0.5h_Rep2	GSM131418.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.raw.1.zip	E-GEOD-5627-processed-data-1628490609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.processed.1.zip	root	0.5	hours
GSE5627GSM131426	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5627-1	GSE5627GSM131426 sample	GSE5627GSM131426 extract	total_RNA	GSE5627GSM131426 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-8325_Woundingstress-Roots-3.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-8325_Woundingstress-Roots-3.0h_Rep2	GSM131426.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.raw.1.zip	E-GEOD-5627-processed-data-1628490609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.processed.1.zip	root	3	hours
GSE5627GSM131436	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5627-1	GSE5627GSM131436 sample	GSE5627GSM131436 extract	total_RNA	GSE5627GSM131436 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-8612_Woundingstress-Shoots-24.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-8612_Woundingstress-Shoots-24.0h_Rep2	GSM131436.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.raw.1.zip	E-GEOD-5627-processed-data-1628490609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.processed.1.zip	shoot	24	hours
GSE5627GSM131428	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5627-1	GSE5627GSM131428 sample	GSE5627GSM131428 extract	total_RNA	GSE5627GSM131428 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-8412_Woundingstress-Shoots-6.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-8412_Woundingstress-Shoots-6.0h_Rep2	GSM131428.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.raw.1.zip	E-GEOD-5627-processed-data-1628490609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.processed.1.zip	shoot	6	hours
GSE5627GSM131438	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5627-1	GSE5627GSM131438 sample	GSE5627GSM131438 extract	total_RNA	GSE5627GSM131438 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-8622_Woundingstress-Roots-24.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-8622_Woundingstress-Roots-24.0h_Rep2	GSM131438.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.raw.1.zip	E-GEOD-5627-processed-data-1628490609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.processed.1.zip	root	24	hours
GSE5627GSM131433	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5627-1	GSE5627GSM131433 sample	GSE5627GSM131433 extract	total_RNA	GSE5627GSM131433 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-8524_Woundingstress-Roots-12.0h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-8524_Woundingstress-Roots-12.0h_Rep1	GSM131433.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.raw.1.zip	E-GEOD-5627-processed-data-1628490609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.processed.1.zip	root	12	hours
GSE5627GSM131412	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5627-1	GSE5627GSM131412 sample	GSE5627GSM131412 extract	total_RNA	GSE5627GSM131412 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-8712_Woundingstress-Shoots-0.25h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-8712_Woundingstress-Shoots-0.25h_Rep2	GSM131412.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.raw.1.zip	E-GEOD-5627-processed-data-1628490609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.processed.1.zip	shoot	0.25	hours
GSE5627GSM131417	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5627-1	GSE5627GSM131417 sample	GSE5627GSM131417 extract	total_RNA	GSE5627GSM131417 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-8124_Woundingstress-Roots-0.5h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-8124_Woundingstress-Roots-0.5h_Rep1	GSM131417.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.raw.1.zip	E-GEOD-5627-processed-data-1628490609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.processed.1.zip	root	0.5	hours
GSE5627GSM131411	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5627-1	GSE5627GSM131411 sample	GSE5627GSM131411 extract	total_RNA	GSE5627GSM131411 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-8715_Woundingstress-Shoots-0.25h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-8715_Woundingstress-Shoots-0.25h_Rep1	GSM131411.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.raw.1.zip	E-GEOD-5627-processed-data-1628490609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.processed.1.zip	shoot	0.25	hours
GSE5627GSM131416	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5627-1	GSE5627GSM131416 sample	GSE5627GSM131416 extract	total_RNA	GSE5627GSM131416 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-8112_Woundingstress-Shoots-0.5h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-8112_Woundingstress-Shoots-0.5h_Rep2	GSM131416.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.raw.1.zip	E-GEOD-5627-processed-data-1628490609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.processed.1.zip	shoot	0.5	hours
GSE5627GSM131413	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5627-1	GSE5627GSM131413 sample	GSE5627GSM131413 extract	total_RNA	GSE5627GSM131413 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-8723_Woundingstress-Roots-0.25h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-8723_Woundingstress-Roots-0.25h_Rep1	GSM131413.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.raw.1.zip	E-GEOD-5627-processed-data-1628490609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.processed.1.zip	root	0.25	hours
GSE5627GSM131430	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5627-1	GSE5627GSM131430 sample	GSE5627GSM131430 extract	total_RNA	GSE5627GSM131430 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-8424_Woundingstress-Roots-6.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-8424_Woundingstress-Roots-6.0h_Rep2	GSM131430.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.raw.1.zip	E-GEOD-5627-processed-data-1628490609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.processed.1.zip	root	6	hours
GSE5627GSM131421	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5627-1	GSE5627GSM131421 sample	GSE5627GSM131421 extract	total_RNA	GSE5627GSM131421 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-8224_Woundingstress-Roots-1.0h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-8224_Woundingstress-Roots-1.0h_Rep1	GSM131421.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.raw.1.zip	E-GEOD-5627-processed-data-1628490609.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5627/E-GEOD-5627.processed.1.zip	root	1	hours
