Source Name	Characteristics [Organism]	Term Source REF	Term Accession Number	Description	Characteristics[OrganismPart]	Characteristics[Ecotype]	Protocol REF	Sample Name	Extract Name	Material Type	Labeled Extract Name	Label	Material Type	Protocol REF	Hybridization Name	Array Design REF	Protocol REF	Scan Name	Array Data File	Comment [ArrayExpress FTP file]	Derived Array Data Matrix File	Comment [Derived ArrayExpress FTP file]	FactorValue[ORGANISM PART]	FactorValue[SAMPLING TIME POINT]	Unit[TimeUnit]
GSE5626GSM131398	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5626-1	GSE5626GSM131398 sample	GSE5626GSM131398 extract	total_RNA	GSE5626GSM131398 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-7322_UV-Bstress-Roots-3.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-7322_UV-Bstress-Roots-3.0h_Rep2	GSM131398.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.raw.1.zip	E-GEOD-5626-processed-data-1628490459.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.processed.1.zip	root	3	hours
GSE5626GSM131401	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5626-1	GSE5626GSM131401 sample	GSE5626GSM131401 extract	total_RNA	GSE5626GSM131401 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-7421_UV-Bstress-Roots-6.0h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-7421_UV-Bstress-Roots-6.0h_Rep1	GSM131401.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.raw.1.zip	E-GEOD-5626-processed-data-1628490459.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.processed.1.zip	root	6	hours
GSE5626GSM131408	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5626-1	GSE5626GSM131408 sample	GSE5626GSM131408 extract	total_RNA	GSE5626GSM131408 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-7612_UV-Bstress-Shoots-24.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-7612_UV-Bstress-Shoots-24.0h_Rep2	GSM131408.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.raw.1.zip	E-GEOD-5626-processed-data-1628490459.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.processed.1.zip	shoot	24	hours
GSE5626GSM131386	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5626-1	GSE5626GSM131386 sample	GSE5626GSM131386 extract	total_RNA	GSE5626GSM131386 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-7722_UV-Bstress-Roots-0.25h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-7722_UV-Bstress-Roots-0.25h_Rep2	GSM131386.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.raw.1.zip	E-GEOD-5626-processed-data-1628490459.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.processed.1.zip	root	0.25	hours
GSE5626GSM131393	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5626-1	GSE5626GSM131393 sample	GSE5626GSM131393 extract	total_RNA	GSE5626GSM131393 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-7221_UV-Bstress-Roots-1.0h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-7221_UV-Bstress-Roots-1.0h_Rep1	GSM131393.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.raw.1.zip	E-GEOD-5626-processed-data-1628490459.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.processed.1.zip	root	1	hours
GSE5626GSM131403	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5626-1	GSE5626GSM131403 sample	GSE5626GSM131403 extract	total_RNA	GSE5626GSM131403 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-7511_UV-Bstress-Shoots-12.0h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-7511_UV-Bstress-Shoots-12.0h_Rep1	GSM131403.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.raw.1.zip	E-GEOD-5626-processed-data-1628490459.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.processed.1.zip	shoot	12	hours
GSE5626GSM131407	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5626-1	GSE5626GSM131407 sample	GSE5626GSM131407 extract	total_RNA	GSE5626GSM131407 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-7611_UV-Bstress-Shoots-24.0h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-7611_UV-Bstress-Shoots-24.0h_Rep1	GSM131407.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.raw.1.zip	E-GEOD-5626-processed-data-1628490459.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.processed.1.zip	shoot	24	hours
GSE5626GSM131409	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5626-1	GSE5626GSM131409 sample	GSE5626GSM131409 extract	total_RNA	GSE5626GSM131409 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-7621_UV-Bstress-Roots-24.0h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-7621_UV-Bstress-Roots-24.0h_Rep1	GSM131409.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.raw.1.zip	E-GEOD-5626-processed-data-1628490459.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.processed.1.zip	root	24	hours
GSE5626GSM131394	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5626-1	GSE5626GSM131394 sample	GSE5626GSM131394 extract	total_RNA	GSE5626GSM131394 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-7222_UV-Bstress-Roots-1.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-7222_UV-Bstress-Roots-1.0h_Rep2	GSM131394.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.raw.1.zip	E-GEOD-5626-processed-data-1628490459.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.processed.1.zip	root	1	hours
GSE5626GSM131385	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5626-1	GSE5626GSM131385 sample	GSE5626GSM131385 extract	total_RNA	GSE5626GSM131385 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-7721_UV-Bstress-Roots-0.25h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-7721_UV-Bstress-Roots-0.25h_Rep1	GSM131385.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.raw.1.zip	E-GEOD-5626-processed-data-1628490459.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.processed.1.zip	root	0.25	hours
GSE5626GSM131383	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5626-1	GSE5626GSM131383 sample	GSE5626GSM131383 extract	total_RNA	GSE5626GSM131383 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-7711_UV-Bstress-Shoots-0.25h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-7711_UV-Bstress-Shoots-0.25h_Rep1	GSM131383.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.raw.1.zip	E-GEOD-5626-processed-data-1628490459.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.processed.1.zip	shoot	0.25	hours
GSE5626GSM131405	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5626-1	GSE5626GSM131405 sample	GSE5626GSM131405 extract	total_RNA	GSE5626GSM131405 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-7521_UV-Bstress-Roots-12.0h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-7521_UV-Bstress-Roots-12.0h_Rep1	GSM131405.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.raw.1.zip	E-GEOD-5626-processed-data-1628490459.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.processed.1.zip	root	12	hours
GSE5626GSM131384	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5626-1	GSE5626GSM131384 sample	GSE5626GSM131384 extract	total_RNA	GSE5626GSM131384 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-7712_UV-Bstress-Shoots-0.25h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-7712_UV-Bstress-Shoots-0.25h_Rep2	GSM131384.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.raw.1.zip	E-GEOD-5626-processed-data-1628490459.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.processed.1.zip	shoot	0.25	hours
GSE5626GSM131410	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5626-1	GSE5626GSM131410 sample	GSE5626GSM131410 extract	total_RNA	GSE5626GSM131410 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-7622_UV-Bstress-Roots-24.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-7622_UV-Bstress-Roots-24.0h_Rep2	GSM131410.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.raw.1.zip	E-GEOD-5626-processed-data-1628490459.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.processed.1.zip	root	24	hours
GSE5626GSM131391	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5626-1	GSE5626GSM131391 sample	GSE5626GSM131391 extract	total_RNA	GSE5626GSM131391 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-7211_UV-Bstress-Shoots-1.0h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-7211_UV-Bstress-Shoots-1.0h_Rep1	GSM131391.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.raw.1.zip	E-GEOD-5626-processed-data-1628490459.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.processed.1.zip	shoot	1	hours
GSE5626GSM131387	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5626-1	GSE5626GSM131387 sample	GSE5626GSM131387 extract	total_RNA	GSE5626GSM131387 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-7111_UV-Bstress-Shoots-0.5h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-7111_UV-Bstress-Shoots-0.5h_Rep1	GSM131387.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.raw.1.zip	E-GEOD-5626-processed-data-1628490459.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5626/E-GEOD-5626.processed.1.zip	shoot	0.5	hours
