Source Name	Characteristics [Organism]	Term Source REF	Term Accession Number	Description	Characteristics[OrganismPart]	Characteristics[Ecotype]	Protocol REF	Sample Name	Extract Name	Material Type	Labeled Extract Name	Label	Material Type	Protocol REF	Hybridization Name	Array Design REF	Protocol REF	Scan Name	Array Data File	Comment [ArrayExpress FTP file]	Derived Array Data Matrix File	Comment [Derived ArrayExpress FTP file]	FactorValue[ORGANISM PART]	FactorValue[SAMPLING TIME POINT]	Unit[TimeUnit]
GSE5624GSM131346	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5624-1	GSE5624GSM131346 sample	GSE5624GSM131346 extract	total_RNA	GSE5624GSM131346 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-4322_Droughtstress-Roots-3.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-4322_Droughtstress-Roots-3.0h_Rep2	GSM131346.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.raw.1.zip	E-GEOD-5624-processed-data-1628486569.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.processed.1.zip	root	3	hours
GSE5624GSM131354	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5624-1	GSE5624GSM131354 sample	GSE5624GSM131354 extract	total_RNA	GSE5624GSM131354 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-4522_Droughtstress-Roots-12.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-4522_Droughtstress-Roots-12.0h_Rep2	GSM131354.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.raw.1.zip	E-GEOD-5624-processed-data-1628486569.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.processed.1.zip	root	12	hours
GSE5624GSM131350	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5624-1	GSE5624GSM131350 sample	GSE5624GSM131350 extract	total_RNA	GSE5624GSM131350 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-4422_Droughtstress-Roots-6.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-4422_Droughtstress-Roots-6.0h_Rep2	GSM131350.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.raw.1.zip	E-GEOD-5624-processed-data-1628486569.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.processed.1.zip	root	6	hours
GSE5624GSM131344	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5624-1	GSE5624GSM131344 sample	GSE5624GSM131344 extract	total_RNA	GSE5624GSM131344 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-4312_Droughtstress-Shoots-3.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-4312_Droughtstress-Shoots-3.0h_Rep2	GSM131344.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.raw.1.zip	E-GEOD-5624-processed-data-1628486569.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.processed.1.zip	shoot	3	hours
GSE5624GSM131353	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5624-1	GSE5624GSM131353 sample	GSE5624GSM131353 extract	total_RNA	GSE5624GSM131353 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-4521_Droughtstress-Roots-12.0h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-4521_Droughtstress-Roots-12.0h_Rep1	GSM131353.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.raw.1.zip	E-GEOD-5624-processed-data-1628486569.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.processed.1.zip	root	12	hours
GSE5624GSM131332	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5624-1	GSE5624GSM131332 sample	GSE5624GSM131332 extract	total_RNA	GSE5624GSM131332 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-4712_Droughtstress-Shoots-0.25h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-4712_Droughtstress-Shoots-0.25h_Rep2	GSM131332.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.raw.1.zip	E-GEOD-5624-processed-data-1628486569.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.processed.1.zip	shoot	0.25	hours
GSE5624GSM131339	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5624-1	GSE5624GSM131339 sample	GSE5624GSM131339 extract	total_RNA	GSE5624GSM131339 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-4211_Droughtstress-Shoots-1.0h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-4211_Droughtstress-Shoots-1.0h_Rep1	GSM131339.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.raw.1.zip	E-GEOD-5624-processed-data-1628486569.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.processed.1.zip	shoot	1	hours
GSE5624GSM131334	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5624-1	GSE5624GSM131334 sample	GSE5624GSM131334 extract	total_RNA	GSE5624GSM131334 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-4722_Droughtstress-Roots-0.25h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-4722_Droughtstress-Roots-0.25h_Rep2	GSM131334.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.raw.1.zip	E-GEOD-5624-processed-data-1628486569.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.processed.1.zip	root	0.25	hours
GSE5624GSM131347	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5624-1	GSE5624GSM131347 sample	GSE5624GSM131347 extract	total_RNA	GSE5624GSM131347 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-4411_Droughtstress-Shoots-6.0h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-4411_Droughtstress-Shoots-6.0h_Rep1	GSM131347.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.raw.1.zip	E-GEOD-5624-processed-data-1628486569.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.processed.1.zip	shoot	6	hours
GSE5624GSM131351	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5624-1	GSE5624GSM131351 sample	GSE5624GSM131351 extract	total_RNA	GSE5624GSM131351 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-4511_Droughtstress-Shoots-12.0h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-4511_Droughtstress-Shoots-12.0h_Rep1	GSM131351.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.raw.1.zip	E-GEOD-5624-processed-data-1628486569.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.processed.1.zip	shoot	12	hours
GSE5624GSM131355	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5624-1	GSE5624GSM131355 sample	GSE5624GSM131355 extract	total_RNA	GSE5624GSM131355 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-4611_Droughtstress-Shoots-24.0h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-4611_Droughtstress-Shoots-24.0h_Rep1	GSM131355.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.raw.1.zip	E-GEOD-5624-processed-data-1628486569.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.processed.1.zip	shoot	24	hours
GSE5624GSM131358	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5624-1	GSE5624GSM131358 sample	GSE5624GSM131358 extract	total_RNA	GSE5624GSM131358 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-4622_Droughtstress-Roots-24.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-4622_Droughtstress-Roots-24.0h_Rep2	GSM131358.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.raw.1.zip	E-GEOD-5624-processed-data-1628486569.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.processed.1.zip	root	24	hours
GSE5624GSM131340	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5624-1	GSE5624GSM131340 sample	GSE5624GSM131340 extract	total_RNA	GSE5624GSM131340 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-4212_Droughtstress-Shoots-1.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-4212_Droughtstress-Shoots-1.0h_Rep2	GSM131340.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.raw.1.zip	E-GEOD-5624-processed-data-1628486569.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.processed.1.zip	shoot	1	hours
GSE5624GSM131348	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5624-1	GSE5624GSM131348 sample	GSE5624GSM131348 extract	total_RNA	GSE5624GSM131348 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-4412_Droughtstress-Shoots-6.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-4412_Droughtstress-Shoots-6.0h_Rep2	GSM131348.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.raw.1.zip	E-GEOD-5624-processed-data-1628486569.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.processed.1.zip	shoot	6	hours
GSE5624GSM131342	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5624-1	GSE5624GSM131342 sample	GSE5624GSM131342 extract	total_RNA	GSE5624GSM131342 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-4222_Droughtstress-Roots-1.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-4222_Droughtstress-Roots-1.0h_Rep2	GSM131342.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.raw.1.zip	E-GEOD-5624-processed-data-1628486569.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.processed.1.zip	root	1	hours
GSE5624GSM131335	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5624-1	GSE5624GSM131335 sample	GSE5624GSM131335 extract	total_RNA	GSE5624GSM131335 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-4111_Droughtstress-Shoots-0.5h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-4111_Droughtstress-Shoots-0.5h_Rep1	GSM131335.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.raw.1.zip	E-GEOD-5624-processed-data-1628486569.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5624/E-GEOD-5624.processed.1.zip	shoot	0.5	hours
