Source Name	Characteristics [Organism]	Term Source REF	Term Accession Number	Description	Characteristics[OrganismPart]	Characteristics[Ecotype]	Protocol REF	Sample Name	Extract Name	Material Type	Labeled Extract Name	Label	Material Type	Protocol REF	Hybridization Name	Array Design REF	Protocol REF	Scan Name	Array Data File	Comment [ArrayExpress FTP file]	Derived Array Data Matrix File	Comment [Derived ArrayExpress FTP file]	FactorValue[ORGANISM PART]	FactorValue[SAMPLING TIME POINT]	Unit[TimeUnit]
GSE5625GSM131381	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5625-1	GSE5625GSM131381 sample	GSE5625GSM131381 extract	total_RNA	GSE5625GSM131381 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-5621_Genotoxicstress-Roots-24.0h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-5621_Genotoxicstress-Roots-24.0h_Rep1	GSM131381.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.raw.1.zip	E-GEOD-5625-processed-data-1628487313.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.processed.1.zip	root	24	hours
GSE5625GSM131378	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5625-1	GSE5625GSM131378 sample	GSE5625GSM131378 extract	total_RNA	GSE5625GSM131378 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-5522_Genotoxicstress-Roots-12.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-5522_Genotoxicstress-Roots-12.0h_Rep2	GSM131378.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.raw.1.zip	E-GEOD-5625-processed-data-1628487313.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.processed.1.zip	root	12	hours
GSE5625GSM131371	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5625-1	GSE5625GSM131371 sample	GSE5625GSM131371 extract	total_RNA	GSE5625GSM131371 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-5411_Genotoxicstress-Shoots-6.0h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-5411_Genotoxicstress-Shoots-6.0h_Rep1	GSM131371.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.raw.1.zip	E-GEOD-5625-processed-data-1628487313.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.processed.1.zip	shoot	6	hours
GSE5625GSM131375	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5625-1	GSE5625GSM131375 sample	GSE5625GSM131375 extract	total_RNA	GSE5625GSM131375 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-5511_Genotoxicstress-Shoots-12.0h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-5511_Genotoxicstress-Shoots-12.0h_Rep1	GSM131375.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.raw.1.zip	E-GEOD-5625-processed-data-1628487313.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.processed.1.zip	shoot	12	hours
GSE5625GSM131370	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5625-1	GSE5625GSM131370 sample	GSE5625GSM131370 extract	total_RNA	GSE5625GSM131370 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-5322_Genotoxicstress-Roots-3.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-5322_Genotoxicstress-Roots-3.0h_Rep2	GSM131370.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.raw.1.zip	E-GEOD-5625-processed-data-1628487313.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.processed.1.zip	root	3	hours
GSE5625GSM131369	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5625-1	GSE5625GSM131369 sample	GSE5625GSM131369 extract	total_RNA	GSE5625GSM131369 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-5321_Genotoxicstress-Roots-3.0h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-5321_Genotoxicstress-Roots-3.0h_Rep1	GSM131369.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.raw.1.zip	E-GEOD-5625-processed-data-1628487313.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.processed.1.zip	root	3	hours
GSE5625GSM131376	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5625-1	GSE5625GSM131376 sample	GSE5625GSM131376 extract	total_RNA	GSE5625GSM131376 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-5512_Genotoxicstress-Shoots-12.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-5512_Genotoxicstress-Shoots-12.0h_Rep2	GSM131376.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.raw.1.zip	E-GEOD-5625-processed-data-1628487313.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.processed.1.zip	shoot	12	hours
GSE5625GSM131374	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5625-1	GSE5625GSM131374 sample	GSE5625GSM131374 extract	total_RNA	GSE5625GSM131374 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-5422_Genotoxicstress-Roots-6.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-5422_Genotoxicstress-Roots-6.0h_Rep2	GSM131374.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.raw.1.zip	E-GEOD-5625-processed-data-1628487313.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.processed.1.zip	root	6	hours
GSE5625GSM131365	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5625-1	GSE5625GSM131365 sample	GSE5625GSM131365 extract	total_RNA	GSE5625GSM131365 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-5221_Genotoxicstress-Roots-1.0h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-5221_Genotoxicstress-Roots-1.0h_Rep1	GSM131365.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.raw.1.zip	E-GEOD-5625-processed-data-1628487313.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.processed.1.zip	root	1	hours
GSE5625GSM131380	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5625-1	GSE5625GSM131380 sample	GSE5625GSM131380 extract	total_RNA	GSE5625GSM131380 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-5612_Genotoxicstress-Shoots-24.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-5612_Genotoxicstress-Shoots-24.0h_Rep2	GSM131380.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.raw.1.zip	E-GEOD-5625-processed-data-1628487313.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.processed.1.zip	shoot	24	hours
GSE5625GSM131377	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5625-1	GSE5625GSM131377 sample	GSE5625GSM131377 extract	total_RNA	GSE5625GSM131377 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-5521_Genotoxicstress-Roots-12.0h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-5521_Genotoxicstress-Roots-12.0h_Rep1	GSM131377.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.raw.1.zip	E-GEOD-5625-processed-data-1628487313.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.processed.1.zip	root	12	hours
GSE5625GSM131359	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Shoots	shoot	Col-0	P-G5625-1	GSE5625GSM131359 sample	GSE5625GSM131359 extract	total_RNA	GSE5625GSM131359 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-5111_Genotoxicstress-Shoots-0.5h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-5111_Genotoxicstress-Shoots-0.5h_Rep1	GSM131359.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.raw.1.zip	E-GEOD-5625-processed-data-1628487313.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.processed.1.zip	shoot	0.5	hours
GSE5625GSM131361	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots	root	Col-0	P-G5625-1	GSE5625GSM131361 sample	GSE5625GSM131361 extract	total_RNA	GSE5625GSM131361 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-5121_Genotoxicstress-Roots-0.5h_Rep1	A-AFFY-2	P-AFFY-6	AtGen_6-5121_Genotoxicstress-Roots-0.5h_Rep1	GSM131361.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.raw.1.zip	E-GEOD-5625-processed-data-1628487313.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.processed.1.zip	root	0.5	hours
GSE5625GSM131382	Arabidopsis thaliana	EFO	http://purl.org/obo/owl/NCBITaxon#NCBITaxon_3702	Col-0:  location: Growth Room Atmosphere: Normal Humidity: 50% Temperature: 24 Lighting: 16 hour days Medium: Murashige and Skoog Water: N/A. Stock Code: N1092; Tissue: Roots; Tissue: Roots	root	Col-0	P-G5625-2	GSE5625GSM131382 sample	GSE5625GSM131382 extract	total_RNA	GSE5625GSM131382 LE	biotin	synthetic_RNA	Affymetrix:Protocol:Hybridization-Unknown	AtGen_6-5622_Genotoxicstress-Roots-24.0h_Rep2	A-AFFY-2	P-AFFY-6	AtGen_6-5622_Genotoxicstress-Roots-24.0h_Rep2	GSM131382.CEL	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.raw.1.zip	E-GEOD-5625-processed-data-1628487313.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/GEOD/E-GEOD-5625/E-GEOD-5625.processed.1.zip	root	24	hours
